run_id,handshake_type,duration_ms,success
624,resumed,1254,1
625,resumed,1062,1
626,resumed,246,1
627,resumed,263,1
628,resumed,43,1
629,resumed,42,1
630,resumed,462,1
631,resumed,275,1
632,resumed,1346,1
633,resumed,85,1
634,resumed,121,1
635,resumed,284,1
636,resumed,451,1
637,resumed,50,1
638,resumed,33,1
639,resumed,1128,1
640,resumed,24,1
641,resumed,25,1
642,resumed,28,1
643,resumed,29,1
644,resumed,38,1
645,resumed,30,1
646,resumed,452,1
647,resumed,32,1
648,resumed,42,1
649,resumed,1095,1
650,resumed,665,1
651,resumed,1385,1
652,resumed,1712,1
653,resumed,45,1
654,resumed,465,1
655,resumed,569,1
656,resumed,245,1
657,resumed,101,1
658,resumed,20,1
659,resumed,1659,1
660,resumed,33,1
661,resumed,25,1
662,resumed,28,1
663,resumed,65,1
664,resumed,20,1
665,resumed,32,1
666,resumed,28,1
667,resumed,254,1
668,resumed,124,1
669,resumed,104,1
670,resumed,1187,1
671,resumed,235,1
672,resumed,35,1
673,resumed,44,1
674,resumed,1096,1
675,resumed,267,1
676,resumed,228,1
677,resumed,40,1
678,resumed,52,1
679,resumed,63,1
680,resumed,45,1
681,resumed,1061,1
682,resumed,76,1
683,resumed,29,1
684,resumed,37,1
685,resumed,235,1
686,resumed,29,1
687,resumed,35,1
688,resumed,39,1
689,resumed,257,1
690,resumed,46,1
691,resumed,2157,1
692,resumed,260,1
693,resumed,247,1
694,resumed,761,1
695,resumed,251,1
696,resumed,39,1
697,resumed,251,1
698,resumed,37,1
699,resumed,35,1
700,resumed,238,1
701,resumed,80,1
702,resumed,52,1
703,resumed,75,1
704,resumed,438,1
705,resumed,58,1
706,resumed,2101,1
707,resumed,240,1
708,resumed,44,1
709,resumed,30,1
710,resumed,1130,1
711,resumed,31,1
712,resumed,259,1
713,resumed,135,1
714,resumed,117,1
715,resumed,79,1
716,resumed,50,1
717,resumed,513,1
718,resumed,361,1
719,resumed,166,1
720,resumed,149,1
721,resumed,198,1
722,resumed,1067,1
723,resumed,53,1
724,resumed,551,1
725,resumed,450,1
726,resumed,55,1
727,resumed,38,1
728,resumed,28,1
729,resumed,20,1
730,resumed,25,1
731,resumed,438,1
732,resumed,533,1
733,resumed,22,1
734,resumed,1268,1
735,resumed,20,1
736,resumed,70,1
737,resumed,65,1
738,resumed,177,1
739,resumed,28,1
740,resumed,229,1
741,resumed,49,1
742,resumed,229,1
743,resumed,1279,1
744,resumed,1111,1
745,resumed,1571,1
746,resumed,43,1
747,resumed,51,1
748,resumed,576,1
749,resumed,2021,1
750,resumed,49,1
751,resumed,538,1
752,resumed,44,1
753,resumed,69,1
